architecture,source,ferrite,diamond_um,ferrite_um,graphene_nm,ferrite_layers,trap_density_cm3,interface_recombination_cm_s,annealing_rate_s,defect_healing_rate_s,temperature_K,electric_field_V_cm,cce,current_density_A_cm2,voltage_V,power_density_W_cm2,carrier_lifetime_s,recombination_fraction,trap_accumulation_rate_cm3_s,estimated_lifetime_years,peak_temperature_K,thermal_rise_K,interface_loss_fraction,dominant_interface_loss,dominant_interface_loss_value,vacancies_cm3,interstitials_cm3,effective_traps_cm3,ferrite_benefit_factor,radiation_tolerance_factor,defect_sink_factor
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,38706664845352.61,27286.65875123051,2.5734590809457312e-08,9.851951452059424e-08,300.0,43415.74518753034,0.0668810653709142,1.4012613563870689e-09,0.14012613563870688,1.963533388903728e-10,1.186563853442237e-10,0.3404611939607468,129293195962.80519,0.20630683847770281,300.00000000003183,3.1831309547582794e-11,0.6182777394270993,ferrite_graphene,0.3649642973202338,4.8820394543912826e+17,3.5352699497316186e+17,8.417696470771355e+17,0.04167296109295531,1.0084079973265139,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,221034558068145.38,5605.279954248731,1.9951774513307336e-08,1.5434701867604438e-07,300.0,30815.65139724752,0.06922665508125918,1.4504050744306953e-09,0.14504050744306954,2.103674879934311e-10,1.8427216193182656e-10,0.3329208003339929,110266477189.99489,0.15566528811237523,300.00000000003183,3.1831309547582794e-11,0.6049798705579768,diamond_ferrite,0.3507087393961103,3.14043628946408e+17,2.274109037198127e+17,5.416755672242889e+17,0.05099644491314595,1.1824109750431662,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,70933093632319.97,9105.732794296102,1.556333761408017e-08,1.0712351222338672e-07,300.0,80877.02656791001,0.06882438108164327,1.441976814396037e-09,0.1441976814396037,2.079297133255743e-10,1.5518028703596314e-10,0.33404071510763395,97811409906.35728,0.20844692849048252,300.00000000003183,3.1831309547582794e-11,0.6073467436228435,diamond_ferrite,0.35096928376784287,3.7313767255604064e+17,2.702031421957536e+17,6.434117478454266e+17,0.057071976327950795,1.3329763156836245,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,126284714066538.92,40403.14327917154,1.519132413598503e-08,2.477717254668333e-07,300.0,50066.58187498324,0.06547171673079966,1.3717333311363223e-09,0.13717333311363222,1.8816523317503513e-10,1.157035495711045e-10,0.3446849305709901,252310292840.19067,0.10842054791366419,300.00000000003183,3.1831309547582794e-11,0.6264158277697713,ferrite_graphene,0.3775628796620263,5.006278323694893e+17,3.625236027503198e+17,8.632777198338757e+17,0.020800186945462668,0.5167458344292665,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,182241200281473.78,12398.31959383707,1.9354344816876427e-08,7.319663617723801e-08,300.0,50956.42689442702,0.06912637836040485,1.4483041226426353e-09,0.14483041226426352,2.0975848316636535e-10,7.187359108769e-11,0.3361259848863043,169460355019.33838,0.2599838203690181,300.00000000003183,3.1831309547582794e-11,0.6040888024192066,diamond_ferrite,0.3506114960117384,8.062866403231613e+17,5.838627395443583e+17,1.3903316210678013e+18,0.03315331122568976,0.7693852216579993,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,98956567444554.14,8012.069798021182,1.7643033562649145e-08,1.642530937460329e-07,300.0,67918.83363344014,0.06817998898199112,1.4284758071588471e-09,0.14284758071588471,2.04054313163812e-10,2.5134807486514735e-10,0.336062703948279,83813041176.98245,0.15004305746960742,300.00000000003183,3.1831309547582794e-11,0.6110230980754556,ferrite_graphene,0.3537294226921549,2.3011830137482157e+17,1.6663739065073286e+17,3.96854648592999e+17,0.06582991962074801,1.555608661586226,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,58574526460306.91,13041.49682052431,4.292688441233598e-08,1.773571223283143e-07,300.0,36563.84652628121,0.0669146570517898,1.4019651538527045e-09,0.14019651538527045,1.9655062926172375e-10,2.4778633386342855e-10,0.34003398904213444,100481352469.56581,0.12695673735112198,300.00000000003183,3.1831309547582794e-11,0.6182415748655188,ferrite_graphene,0.3649083002456615,2.3345866143402707e+17,1.6905627207291616e+17,4.025735080334035e+17,0.053650322651289925,1.2975571049194128,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,47497987524437.98,8292.29132861557,4.460907312229815e-08,4.910053159856665e-08,300.0,33358.30217324769,0.06891572307243346,1.443890569824422e-09,0.1443890569824422,2.084819977627894e-10,1.5762649221207434e-10,0.33402374249569544,77941378011.42758,0.2575215862537671,300.00000000003183,3.1831309547582794e-11,0.6066902967649979,diamond_ferrite,0.3508966933093387,3.6735090273237914e+17,2.6601272266827453e+17,6.334111233881782e+17,0.07174600844604538,1.67279943125564,1.2934984309968751
diamond_ferrite_graphene,Ni63,Fe3O4,8.0,0.3,0.34,1,125840932389623.12,15442.345866932274,2.488976042507785e-08,1.8001008689102554e-07,300.0,32176.990194291448,0.0681497147150494,1.4278415146259288e-09,0.14278415146259288,2.0387313908892665e-10,1.211023001840489e-10,0.338263610025012,193167519955.78046,0.13529547679273787,300.00000000003183,3.1831309547582794e-11,0.6101507491320775,ferrite_graphene,0.3523782222300391,4.782809376417437e+17,3.4634136863712474e+17,8.247481472112581e+17,0.02856558661048485,0.6749597077119555,1.2934984309968751
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,77905295594079.77,16687.018968001652,1.0319337478494922e-08,1.0024814221488527e-07,300.0,53042.35249273963,0.06468327024643433,1.355214162609428e-09,0.1355214162609428,1.836605426537173e-10,8.182859537881141e-11,0.34812346635961344,181631024991.59628,0.21303226268459666,300.0000000000605,6.04793907369313e-11,0.6304120700616227,ferrite_graphene,0.354051782350634,7.08173490153261e+17,5.128152859730511e+17,1.2210666814219062e+18,0.028474289642627677,0.7178305182984535,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,28133653350922.0,10217.601567688049,1.16244963753324e-08,1.2875587995986793e-07,300.0,60723.279360488166,0.06538710680041576,1.3699606227448512e-09,0.13699606227448513,1.8767921078714607e-10,9.258099343679805e-11,0.3449635458325394,192696408273.90262,0.1774591169450372,300.0000000000605,6.04793907369313e-11,0.6268364016517023,diamond_ferrite,0.35064911479321476,6.258821619931028e+17,4.532250138570745e+17,1.0791353095035283e+18,0.027190852598452088,0.6766098754859597,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,65179605605615.43,19137.382725613825,3.9495354890873425e-08,4.3971720046282147e-08,300.0,58271.27346384667,0.0646211783509732,1.3539132417408385e-09,0.13539132417408384,1.833081066161186e-10,7.314007055496367e-11,0.34846179625694884,166204572049.6163,0.26048332807682656,300.0000000000605,6.04793907369313e-11,0.6307003717379939,ferrite_graphene,0.3545323373805513,7.923811574091025e+17,5.7379325191693626e+17,1.3662395889316444e+18,0.03108179507753886,0.7844567162079937,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,81303500879745.78,4284.670224850232,3.204721075353897e-08,5.489464332213234e-08,300.0,47819.57845757096,0.0660613955369096,1.384088010582587e-09,0.1384088010582587,1.9156996210384636e-10,1.1785184903158647e-10,0.3428424005082613,106041815392.06996,0.2532621866220523,300.0000000000605,6.04793907369313e-11,0.6229904581336474,diamond_ferrite,0.35034647681125164,4.9151616184356845e+17,3.5592549650741165e+17,8.475229618518598e+17,0.05003831509923588,1.2295177362509302,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,177256994766709.94,6449.1155755446825,1.4202818476040962e-08,1.0507011879945509e-07,300.0,64303.922007412904,0.06592149387257655,1.3811568551825209e-09,0.1381156855182521,1.907594258617671e-10,5.206559459619308e-11,0.34808804215177325,302246172924.07324,0.2012603451231631,300.0000000000605,6.04793907369313e-11,0.6214906652664234,diamond_ferrite,0.35023028819747815,1.1132965942290746e+18,8.061802923727782e+17,1.9196541435966195e+18,0.017534757837277568,0.4313711950342859,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,29939696025920.363,12469.984359546042,1.1616944446541108e-08,1.6643016759390068e-07,300.0,39542.928079351885,0.061955993857344564,1.2980735206201882e-09,0.12980735206201882,1.6849948649352903e-10,2.705500204294833e-10,0.35556940850857416,79702235073.38408,0.1465552515768818,300.0000000000605,6.04793907369313e-11,0.6464896596484494,ferrite_graphene,0.3808421181611381,2.137807374356143e+17,1.5480674090165174e+17,3.6861741803329197e+17,0.06154641860070478,1.6358423661363086,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,62411746243182.38,9480.58322396811,2.3507771579349725e-08,1.2736040254691377e-07,300.0,49927.95762366335,0.062445364484901573,1.3083265891911434e-09,0.13083265891911433,1.7117184639845306e-10,3.174775640469714e-10,0.3540335856322159,59349183706.413475,0.1676437097499455,300.0000000000605,6.04793907369313e-11,0.6436974283463955,ferrite_graphene,0.37619068090315333,1.8207387622951734e+17,1.3184660002827118e+17,3.1398288800403174e+17,0.08344732865420285,2.196833800676311,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,179002380786624.97,9636.0765455785,3.5751766072933454e-08,7.019666454143073e-08,300.0,33496.94777849318,0.06479791587225309,1.3576161650932056e-09,0.13576161650932056,1.843121651722382e-10,1.3533710645865422e-10,0.3474687803696348,106333206992.56638,0.21989840232124458,300.0000000000605,6.04793907369313e-11,0.6298940550936852,ferrite_graphene,0.3531883168200799,4.278756588509685e+17,3.0984099434035654e+17,7.378956555721117e+17,0.04873950056203385,1.2261484111723597,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,282007125011032.7,11192.507582835111,1.8099736388013334e-08,6.471523706862697e-08,300.0,77592.022735011,0.06386749237400534,1.3381223593959053e-09,0.13381223593959055,1.7905714487152647e-10,1.7770974095713827e-10,0.3495706561532994,67936140895.791405,0.26200613202982526,300.0000000000605,6.04793907369313e-11,0.6355830094632025,ferrite_graphene,0.3626701281158144,3.25631341866535e+17,2.3580200617921498e+17,5.6171535517076096e+17,0.07492986453987006,1.919159538496451,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,55972179905045.56,14903.692935359317,7.906790352800277e-09,1.891358459810838e-07,300.0,58444.13168457053,0.06361957756115248,1.3329281621294588e-09,0.13329281621294586,1.7766974853978165e-10,1.451354468244137e-10,0.3503508565381428,161829499614.63528,0.13472062043815344,300.0000000000605,6.04793907369313e-11,0.6369965745049255,ferrite_graphene,0.36502579152340936,3.9901423842685325e+17,2.8894134506772134e+17,6.880115556744796e+17,0.031306456966447065,0.8056645612775891,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,156282270039895.0,8933.414018902282,1.175358051058531e-08,9.32358650103306e-08,300.0,39181.86168089387,0.06527632205599768,1.3676395116744856e-09,0.13676395116744855,1.8704378338932253e-10,1.0641827795495589e-10,0.34657100692667986,134378334935.70004,0.2213543880297289,300.0000000000605,6.04793907369313e-11,0.6268771002704239,diamond_ferrite,0.350652354056366,5.443485119640382e+17,3.94183405215338e+17,9.386881994494162e+17,0.03892421671039113,0.9702478667501261,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,190679508063385.8,28116.346546431596,2.4085646781210537e-08,1.5877019849378497e-07,300.0,46420.29803009063,0.057394537100111935,1.2025039741829018e-09,0.12025039741829019,1.4460158079256732e-10,2.5311821216114624e-10,0.3698841384196244,87065840088.20404,0.14342477319031333,300.0000000000605,6.04793907369313e-11,0.6725165792333461,ferrite_graphene,0.42416901136292,2.2845135306008694e+17,1.6543029014695952e+17,3.940723227151098e+17,0.0513809674770548,1.497490780272862,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,146073175564009.16,7629.742391101164,2.288141863729671e-08,5.8825420994793074e-08,300.0,40109.61514748368,0.06546212727504411,1.3715324172647428e-09,0.13715324172647428,1.8811011716080685e-10,8.334773292780503e-11,0.3495097170661205,143713755556.07886,0.2643271524035555,300.0000000000605,6.04793907369313e-11,0.6241421176775555,diamond_ferrite,0.35043638727311044,6.952150329228332e+17,5.034315755648102e+17,1.1987926816632074e+18,0.036560813162770676,0.9072220839564723,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,203267378188024.7,5015.964744599835,2.796739671812207e-08,7.661572550460475e-08,300.0,50206.740946135775,0.06598930363602332,1.3825775741943478e-09,0.13825775741943477,1.9115207486651272e-10,6.983050888644882e-11,0.346797664660767,204284639760.57175,0.22197892143395953,300.0000000000605,6.04793907369313e-11,0.6216196617487646,diamond_ferrite,0.35024024176427093,8.298846242935748e+17,6.009509348332783e+17,1.4310388265050412e+18,0.025967900070424866,0.6382285665804676,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,190787448480744.44,17456.210442405813,5.1941986563685827e-08,7.033225517768196e-08,300.0,39077.7894829922,0.061680165132497286,1.2922944838933284e-09,0.12922944838933284,1.670025033101124e-10,2.051743008744431e-10,0.3564393054868971,78017589335.05244,0.19755524646552614,300.0000000000605,6.04793907369313e-11,0.6480616193201993,ferrite_graphene,0.3834605126558261,2.8199581889016352e+17,2.0420386885149773e+17,4.86390475190142e+17,0.06253578152164138,1.671165360530032,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,81578793389604.19,1923.9871299187453,1.802965956058029e-08,7.616368848441625e-08,300.0,60822.69225861191,0.06654384689814379,1.3941961098642682e-09,0.13941961098642683,1.9437827927606587e-10,1.0450781638411885e-10,0.3412249755636665,126529824568.69028,0.23938682485642612,300.0000000000605,6.04793907369313e-11,0.6202866209026232,diamond_ferrite,0.3501377403888973,5.54355096206909e+17,4.0142955242569274e+17,9.558662274259913e+17,0.04231273516077569,1.030431309402601,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,61843863852579.8,15113.036031854466,2.8713396861883924e-08,6.809455752499401e-08,300.0,44201.86317971946,0.0597200067851352,1.2512261466991586e-09,0.12512261466991587,1.5655668701836243e-10,3.3911706932031044e-10,0.362586319471898,39665266003.01588,0.2347798073239087,300.0000000000605,6.04793907369313e-11,0.6592478533104156,ferrite_graphene,0.4020877440806977,1.70416512138132e+17,1.2340506051381973e+17,2.9388341651580435e+17,0.11828989965800878,3.287014205296989,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,41789378588692.555,5946.818678574193,2.075558489144694e-08,6.233224363911137e-08,300.0,43976.702658869406,0.06508325821378819,1.3635945267463384e-09,0.13635945267463384,1.8593900333725705e-10,1.945586119922884e-10,0.34575725861080203,62208429959.268265,0.26130670442102466,300.0000000000605,6.04793907369313e-11,0.6286451586385287,ferrite_graphene,0.35110649381963344,2.975064415391289e+17,2.154356990455761e+17,5.129839299632937e+17,0.08374171475062146,2.095862134668324,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,114670328732172.36,13471.62079148675,2.445696268476386e-08,1.0061997050602325e-07,300.0,34013.406519809454,0.06288563851646986,1.3175510084379947e-09,0.1317551008437995,1.735940659835977e-10,1.9942140262545366e-10,0.35267965425088815,81688250468.92007,0.19413226906749323,300.0000000000605,6.04793907369313e-11,0.641172899038002,ferrite_graphene,0.37198470873355804,2.901948915626042e+17,2.1014112837292032e+17,5.004506902642568e+17,0.061148570049690966,1.5960715532572545,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,72191683200380.14,7540.423699054386,2.0764044945469297e-08,2.0396346245162547e-07,300.0,61255.09677398189,0.06266070727258015,1.312838352349777e-09,0.1312838352349777,1.723544539400477e-10,3.7820646653897186e-10,0.35335779558102126,69234986923.38878,0.12055794168559787,300.0000000000605,6.04793907369313e-11,0.6424687192382192,ferrite_graphene,0.37414365673011024,1.5273351835678723e+17,1.106001339825011e+17,2.6340584402248874e+17,0.07183256639929013,1.883156170059912,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,172068471244050.47,15655.10012315156,1.3365791064178434e-08,1.5287233285877074e-07,300.0,48034.94882258373,0.059185212277373694,1.2400213778579591e-09,0.12400213778579591,1.5376530175447513e-10,3.555973541603985e-10,0.3642646146608834,57249004673.0267,0.15510381480737154,300.0000000000605,6.04793907369313e-11,0.6622992993715315,ferrite_graphene,0.4071672137128351,1.624260257980743e+17,1.1761884626757106e+17,2.8021694053688944e+17,0.08107474895570449,2.2774246216760266,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,143930762172282.84,11640.127193546454,1.7848035728712698e-08,9.814477097956039e-08,300.0,41773.06006520099,0.06485985486119099,1.3589138823345658e-09,0.1358913882334566,1.8466469396016024e-10,1.0837739743186752e-10,0.3472888042186176,142088208856.6408,0.20555514109699596,300.0000000000605,6.04793907369313e-11,0.62953347632031,ferrite_graphene,0.35258726741890434,5.345034587851778e+17,3.870542287754736e+17,9.217016183228237e+17,0.03651766135978384,0.9176010723053273,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,96583669910339.94,11235.734547195358,2.3910154322767837e-08,5.614161729549983e-08,300.0,39982.915483295976,0.0620338288009925,1.2997042826020068e-09,0.1299704282602007,1.6892312222139973e-10,2.950795445796554e-10,0.3553250840616681,39941437560.36005,0.26807099600468376,300.0000000000605,6.04793907369313e-11,0.6460455741268312,ferrite_graphene,0.3801023768343558,1.959211507683673e+17,1.4187393676330046e+17,3.378916712015781e+17,0.12300194793219313,3.2642864346523437,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,157112795926301.16,4280.364101294387,2.137062100350204e-08,1.2038131122681884e-07,300.0,58125.89229789222,0.06498612882370722,1.3615595163867532e-09,0.13615595163867533,1.8538443166633295e-10,2.855485948210301e-10,0.34606014384298805,62807953650.448326,0.1761811603435922,300.0000000000605,6.04793907369313e-11,0.629200261507813,ferrite_graphene,0.3520318236914578,2.0244666626755654e+17,1.465993100558168e+17,3.4920308911929965e+17,0.08279037505646919,2.075856404021949,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,94920613176445.6,32194.041458218242,4.712905140567972e-08,1.638303978074749e-07,300.0,54401.748241231,0.05283260154059753,1.1069243961001707e-09,0.11069243961001707,1.2252816186817274e-10,3.6128510087319387e-10,0.38420041547038747,68689163632.87125,0.12722892863676813,300.0000000000605,6.04793907369313e-11,0.6985462099459087,ferrite_graphene,0.46743516978833516,1.599029805766956e+17,1.1579181352105546e+17,2.7578971471092755e+17,0.059031972890453505,1.8981202552654657,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,177694802553646.38,8952.83491911779,2.646958693758658e-08,7.287520506262259e-08,300.0,47884.39781373826,0.06521962493283175,1.3664516195966584e-09,0.13664516195966583,1.8671900286983308e-10,1.181432662364672e-10,0.3454795485392188,116251464146.89143,0.23044921609286562,300.0000000000605,6.04793907369313e-11,0.6277967584848165,diamond_ferrite,0.35072575871253875,4.902463132509207e+17,3.550059509748047e+17,8.45429959028279e+17,0.04492912174061418,1.121536780337259,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,121777140761281.06,14128.457037661577,1.4971296201527873e-08,5.108689262649906e-08,300.0,75054.85644175994,0.06433011728312737,1.3478150639612353e-09,0.13478150639612352,1.8166054466408288e-10,3.1485786745601046e-11,0.37012226661498876,330978594210.26465,0.3039798621375514,300.0000000000605,6.04793907369313e-11,0.6224591397511334,diamond_ferrite,0.3503051997099049,1.8414503930831265e+18,1.3334640777498504e+18,3.175036247973738e+18,0.015616679641280733,0.3939236406508171,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,143037488743830.47,3958.20494857729,1.358728888837555e-08,1.2898923748258096e-07,300.0,69916.51646270389,0.06510883175119483,1.36413033175356e-09,0.136413033175356,1.8608515620100775e-10,2.880083885841822e-10,0.3456750767749702,62557650627.39069,0.17537103137897864,300.0000000000605,6.04793907369313e-11,0.6285001395907318,ferrite_graphene,0.350864750807705,2.0072006145637933e+17,1.4534901002013677e+17,3.462121089652599e+17,0.08331437543240808,2.084162232775894,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,90532049787316.77,11470.029901910835,3.081561368014021e-08,8.421471250206471e-08,300.0,33820.57457716371,0.06471252459200418,1.3558270862183159e-09,0.13558270862183158,1.8382670877232485e-10,1.0717343750313362e-10,0.35014282251059164,142797597983.40884,0.20683416254167042,300.0000000000605,6.04793907369313e-11,0.6292599612082816,ferrite_graphene,0.3521313390666606,5.4054636325895546e+17,3.91430125118554e+17,9.320670204272968e+17,0.03625979597881113,0.9130426187136939,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,245920166816149.62,9438.254607341412,2.4492141701116898e-08,7.887975239450491e-08,300.0,40470.76278003798,0.06524266580237884,1.3669343613103982e-09,0.13669343613103982,1.8685095481310663e-10,8.252460821887614e-11,0.35022816668503093,171362446474.9246,0.22389188878444466,300.0000000000605,6.04793907369313e-11,0.6253900929329252,diamond_ferrite,0.35053450316916396,7.020980309729814e+17,5.08415815532159e+17,1.2107597666719567e+18,0.030535608897611147,0.7608451880259273,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,136342058518446.58,14095.324019715179,4.238480170185688e-08,5.9012484241091644e-08,300.0,43554.64856123775,0.0642682135032764,1.3465180844044894e-09,0.13465180844044894,1.8131109516283356e-10,1.2024514441365024e-10,0.34859967564541156,115926843670.07387,0.22705022722387427,300.0000000000605,6.04793907369313e-11,0.6331648710073691,ferrite_graphene,0.358640063016893,4.816888807093113e+17,3.488091894791565e+17,8.306344122469862e+17,0.04425176922549218,1.1246773282282863,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,63670388499618.19,17301.283122513334,1.821112485483123e-08,6.08799433016341e-08,300.0,50828.94237931163,0.06419954880063758,1.3450794530994709e-09,0.13450794530994709,1.8092387351503717e-10,1.0049730513574605e-10,0.34887874430012983,116575808023.108,0.270206945848723,300.0000000000605,6.04793907369313e-11,0.6335276387321107,ferrite_graphene,0.3592446757644039,5.765129745253809e+17,4.174749125873448e+17,9.940515575012252e+17,0.043948648165351864,1.118416376603219,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,211223293365132.66,13167.922062295625,2.518643281632019e-08,1.1736820306493269e-07,300.0,47701.716143829246,0.062412570506501536,1.30763950482131e-09,0.130763950482131,1.7099210745693207e-10,2.30412017417869e-10,0.3541365499069551,78225112316.37381,0.17540537189197022,300.0000000000605,6.04793907369313e-11,0.6438845230293377,ferrite_graphene,0.37650237029776823,2.5102047199915363e+17,1.8177344524076643e+17,4.330051405332852e+17,0.06327081578544905,1.666731934899455,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,125994829111984.78,7920.051884479318,4.6555427117734406e-08,1.95637084536445e-07,300.0,58570.59556705688,0.06423990915517976,1.3459250647062295e-09,0.13459250647062296,1.811514279804468e-10,2.1847289280699543e-10,0.34840193815988485,128021657630.80995,0.11304859621401966,300.0000000000605,6.04793907369313e-11,0.6334580618125836,ferrite_graphene,0.35912871492839166,2.648260827008117e+17,1.9177061161093264e+17,4.567226891408564e+17,0.040046258560871635,1.0184237200301594,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,93205146973397.17,4136.286816086953,1.795100607110238e-08,1.0520072613363002e-07,300.0,52952.06784334734,0.0660784344792712,1.384445002675231e-09,0.13844450026752309,1.91668796543242e-10,1.2080669147006214e-10,0.3426822190327129,133377131709.7723,0.19642587428225708,300.0000000000605,6.04793907369313e-11,0.6229439880403669,diamond_ferrite,0.3503428615392734,4.794717968594487e+17,3.47203714967187e+17,8.267687169736092e+17,0.03979448536313773,0.9775310890063487,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,208979120339051.1,6160.002866024506,1.4213532019497576e-08,2.0656156960610556e-07,300.0,60628.70147953808,0.06420359414079638,1.3451642092080425e-09,0.13451642092080424,1.809466749734298e-10,2.8496585663901583e-10,0.3485158988343396,90562697709.45862,0.12243751214389131,300.0000000000605,6.04793907369313e-11,0.6336652705989042,ferrite_graphene,0.35947405989013,2.028319475698493e+17,1.4687830686092538e+17,3.499192335511138e+17,0.056571199190569674,1.439668827303271,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,91780627948023.58,9306.24174416345,2.0318246703168374e-08,1.2666068409492835e-07,300.0,94233.07098071714,0.06463030187861975,1.3541043937007265e-09,0.13541043937007263,1.833598709039612e-10,1.5718767968043972e-10,0.34717680223227343,117598911525.82643,0.17115556844687663,300.0000000000605,6.04793907369313e-11,0.6312305491396365,ferrite_graphene,0.35541604847306046,3.6835242894867475e+17,2.6673796579041965e+17,6.351821753670424e+17,0.04392036224184671,1.1086862209618624,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,169906571459887.4,3071.1478943292027,1.5694059691603646e-08,1.8485610051366364e-07,300.0,55290.54145305747,0.060115018033600386,1.2595022409082258e-09,0.12595022409082257,1.5863458948528423e-10,1.564443503249257e-09,0.36134669269865205,14981075391.192942,0.13308991881128612,300.0000000000605,6.04793907369313e-11,0.6569939867248219,ferrite_graphene,0.3983354312224885,3.639534012916883e+16,2.6355246300432604e+16,6.292049300106133e+16,0.3156955246523472,8.70299957808401,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,171466643276171.3,38294.2658870088,7.372659386228546e-09,2.1376216613993344e-07,300.0,25003.957135732002,0.05850122441724646,1.2256907784376484e-09,0.12256907784376485,1.5023178843470885e-10,1.5718431675663746e-10,0.36846907280758384,164677473093.3951,0.12222764582601907,300.0000000000605,6.04793907369313e-11,0.6653579903980327,ferrite_graphene,0.4122579363643694,3.683141054266657e+17,2.667102142744821e+17,6.351957863444241e+17,0.027808197308479925,0.7917311964997974,1.3818984596184467
multi_ferrite_graphene,Ni63,Fe3O4,8.0,0.2,0.34,3,99310497967710.17,1930.1645190652728,2.499813412727517e-08,1.7778768555118123e-07,300.0,54761.90326962462,0.06634554001661884,1.390041275185044e-09,0.13900412751850438,1.9322147467180628e-10,1.712150586837673e-10,0.3417945952913959,140479527138.89948,0.1315215208943096,300.0000000000605,6.04793907369313e-11,0.6214434241737634,diamond_ferrite,0.3502266448659324,3.3811764986337766e+17,2.4484381541830797e+17,5.830607757796534e+17,0.03797037534845043,0.9281088530422165,1.3818984596184467
